# id:1-1--1-0 
0.73,0.15,1
-0.74,-0.37,1
0.99,-0.29,1
0.91,-0.3,1
0.1,-0.21,1
0.06,-0.84,1
0.44,-0.8,1
-0.77,-0.29,1
0.42,0.98,-1
-0.76,-0.36,1
0.12,0.03,-1
0.54,0.03,1
-0.86,0.62,1
0.38,0.84,-1
0.58,-0.68,1
0.57,0.08,1
0.59,0.6,-1
-0.89,-0.03,1
-0.16,-0.89,1
0.61,0.68,-1
0.26,0.44,-1
-0.77,0.55,1
0.5,-0.8,1
-0.47,0.6,-1
0.47,0.87,-1
0.74,-0.84,1
-0.23,0.08,1
-0.4,0.68,-1
-0.28,-0.1,1
0.03,-0.26,1
0.19,-0.78,1
-0.16,-0.79,1
0.05,0.28,-1
0.91,-0.49,1
0,-0.33,1
-0.66,-0.44,1
-0.89,-0.35,1
-0.91,0.93,-1
-0.04,0.03,-1
-0.55,-0.98,1
-0.29,-0.68,1
-0.9,0.95,-1
0.36,-0.5,1
0.92,-0.19,1
0.82,-0.98,1
0.99,-0.26,1
-0.71,0.89,-1
-0.76,-0.32,1
-0.67,0.66,-1
0.97,-0.68,1
0,-0.41,1
-0.31,-0.56,1
0.54,-0.46,1
-0.81,-0.91,1
-0.06,-0.19,1
0.41,-0.71,1
0.51,0,1
-1,0.8,1
0.44,-0.48,1
-0.39,-0.46,1
0.17,-0.74,1
0.41,-0.52,1
0.31,-0.03,1
-0.71,0.63,-1
-0.32,0.52,-1
-0.29,-0.7,1
0.56,0.43,-1
0.92,1,-1
0.44,-0.06,1
-0.21,0.33,-1
-0.8,-0.53,1
0.1,-0.26,1
-0.19,-0.63,1
-0.71,-0.71,1
0.74,0.89,-1
0.15,0.73,-1
-0.77,-0.1,1
-0.04,0.32,-1
0.24,-0.19,1
-0.22,0.32,-1
0.34,0.68,-1
-0.8,0.5,1
0.16,-0.57,1
-0.68,0.6,-1
0.59,0.35,1
0.48,-0.25,1
-0.01,-0.39,1
-0.01,0.06,-1
0.62,0.37,1
-0.93,-0.12,1
0.28,0.3,-1
-0.33,0.39,-1
0.86,0.69,-1
-0.23,0.42,-1
-0.45,-0.42,1
0.54,-0.09,1
0.02,0.36,-1
0.28,0.75,-1
0.68,-0.82,1
-0.74,-0.99,1
0.54,-0.2,1
0.24,-0.3,1
0.58,0.78,-1
0.35,-0.61,1
-0.47,-0.2,1
0.4,-0.74,1
0.25,0.14,-1
-0.33,-0.8,1
0.54,0.81,-1
-0.06,-0.42,1
0.95,-0.55,1
0.59,-0.2,1
-0.28,0.14,-1
-0.5,-0.4,1
0.85,0,1
0.96,0.86,1
0.4,-0.99,1
-0.05,0.26,-1
0.61,-0.19,1
-0.14,0.35,-1
0.82,0.71,1
-0.7,-0.01,1
-0.82,0.74,-1
0.96,-0.9,1
0.77,0.69,-1
-0.28,-0.94,1
-0.94,-0.25,1
0.84,-0.16,1
0.47,-0.81,1
-0.44,0.96,-1
-0.58,-0.38,1
-0.24,-0.39,1
-0.93,-0.05,1
-0.87,1,-1
0.18,-0.02,1
-1,-0.81,1
-0.63,0.47,-1
0.66,-0.65,1
-0.89,0.23,1
0.34,-0.31,1
-0.9,-0.93,1
-0.8,-0.94,1
0.99,0.97,-1
0.89,-0.36,1
0.74,0.13,1
0.5,-0.19,1
0.39,-0.82,1
0.52,0.89,-1
0.52,0.62,-1
0.3,-0.34,1
-0.46,0.83,-1
0.75,0.6,-1
0.13,0.4,-1
-0.11,-0.16,1
0.19,0.93,-1
-0.29,0.18,-1
0.33,0.96,-1
0.24,0.62,-1
-0.69,0.19,1
-0.8,0.35,1
-0.31,0.85,-1
0.22,-0.79,1
0.5,0.69,-1
0.18,-0.14,1
0.18,-0.65,1
-0.72,-0.46,1
-0.99,0.43,1
0.09,-0.13,1
0.98,-0.63,1
0.26,0.96,-1
0.27,-0.1,1
0.81,0.07,1
-0.56,0.04,1
-0.32,-0.72,1
0.97,-0.81,1
0.35,0.75,-1
-0.23,-0.32,1
-0.28,0.37,-1
-0.47,0.7,-1
-0.3,-0.99,1
-0.43,-0.27,1
0.94,0.03,1
0.24,0.01,1
0.48,0.57,-1
0.28,0.77,-1
0.16,-0.29,1
-0.76,0.58,-1
-0.13,0,-1
0.43,0.8,-1
-0.07,0.48,-1
-0.86,-0.01,1
0.41,-0.74,1
-0.08,-0.21,1
0.54,-0.92,1
0.54,-0.26,1
0.45,-0.58,1
0.19,-0.71,1
0.17,0.59,-1
0.85,0.07,1
-0.16,-0.11,1
-0.01,-0.33,1
-0.01,0.63,-1
0.09,0.89,-1
0.33,-1,1
0.17,0.94,-1
0.25,-0.08,1
0.63,-0.24,1
-0.01,-0.1,1
0.5,-0.5,1
0.08,0.93,-1
-0.14,-0.24,1
0.78,-0.38,1
-0.85,0.87,-1
-0.27,-0.47,1
-0.92,0.31,1
-0.6,0.95,-1
0.19,-0.78,1
0.13,0.03,1
-0.35,0.9,-1
0.19,-0.94,1
0.48,0.55,-1
-0.23,0.61,-1
-0.05,0.2,-1
0.59,-0.55,1
-0.9,0.93,-1
-0.66,-0.17,1
0.91,-0.22,1
0.71,0.87,-1
-0.13,0.44,-1
-0.65,-0.11,1
-0.52,-0.87,1
0.69,0.41,-1
-0.19,-0.66,1
0.46,-0.03,1
0.62,-0.06,1
-0.02,0.8,-1
-0.82,-0.47,1
-0.81,0.93,-1
-0.23,-0.27,1
-0.47,-0.4,1
0.02,0.75,-1
-0.41,0.73,-1
0.04,-0.09,-1
-0.22,-0.83,1
0.57,-0.99,1
0.66,-0.94,1
0.46,0.67,-1
0.17,0.33,-1
-0.16,0.48,-1
-0.55,0.19,1
0.24,-0.64,1
0.07,0.34,-1
-0.76,0.42,1
0.04,-0.31,1
0.63,-0.96,1
-0.9,-0.49,1
0.52,0.14,1
0.12,0.51,-1
0.05,-0.88,1
0.5,0.26,1
0.15,-0.07,-1
0.86,0.06,1
0.82,-0.15,1
0.24,-0.69,1
0.8,0.16,1
0.99,-0.92,1
-0.58,0.43,-1
-1,-0.75,1
0.71,-0.32,1
0.3,0.65,-1
-0.37,0.4,-1
-0.25,-0.02,1
-0.79,-0.63,1
-0.2,-0.19,1
0,0.68,-1
0.05,-0.84,1
0.82,-0.25,1
0.07,-0.74,1
0.75,-0.91,1
-0.29,-0.35,1
-0.49,0.19,-1
0.37,0.53,-1
-0.37,0.6,-1
-0.3,0.37,-1
0.91,0.55,1
0.48,-0.73,1
0.47,-0.38,1
1,-0.05,1
-0.92,0.67,1
0.76,-0.8,1
0.53,0.49,-1
0.77,-0.23,1
0.93,0,1
-0.86,0.4,1
0.93,-0.86,1
-0.96,0.36,1
-0.47,-0.39,1
-0.91,-0.48,1
0.24,-0.18,1
0.94,0.43,1
-0.05,0.78,-1
-0.54,-0.9,1
0.1,0.94,-1
-0.12,0.9,-1
-0.44,0.45,-1
-0.74,0.64,-1
0.42,0.45,-1
0.6,-0.89,1
-0.99,0.39,1
0.8,0.53,1
-0.25,-0.01,-1
0.6,-0.03,1
0.15,0.84,-1
-0.28,0.4,-1
0.26,-0.61,1
-0.46,-0.78,1
0.95,-0.41,1
0.03,-0.86,1
-0.2,-0.26,1
-0.1,-0.69,1
-0.26,-0.53,1
-0.79,0.02,1
0.49,-0.99,1
-0.55,0.74,-1
0.68,-0.54,1
0.3,0.87,-1
-0.07,0.48,-1
0.63,0.61,-1
-0.26,0.7,-1
-0.88,0.6,1
-0.89,-0.94,1
0.03,0.39,-1
-0.23,0.86,-1
-0.43,0.02,1
-0.04,-0.23,1
-0.56,0.85,-1
0.16,-0.39,1
0.29,0.2,-1
0.45,0.83,-1
-0.51,-0.11,1
-0.65,0.59,-1
-0.07,0.85,-1
0.09,0.09,1
0.07,-0.37,1
-0.35,-0.44,1
-0.19,-0.18,1
0.59,-0.11,1
-0.84,-0.13,1
-0.71,-0.91,1
0.26,0.43,-1
-0.48,0.6,-1
1,-0.46,1
0.91,0.62,1
-0.59,0.67,-1
-0.55,0.79,-1
0.12,0.66,-1
0.99,-0.34,1
0.99,-0.51,1
0.32,-0.31,1
0.73,0.7,-1
0.36,0.58,-1
-0.69,0.06,1
-0.57,-0.66,1
0.19,-0.97,1
0.53,0.93,-1
0.15,0.88,-1
0.78,0.73,-1
-0.16,-0.73,1
0.98,-0.1,1
-0.43,0.24,1
-0.48,0.03,1
0.8,-0.81,1
-0.43,-0.47,1
-0.78,-0.48,1
0.77,0.86,-1
-0.54,-0.12,1
-0.28,0.22,-1
-0.29,0.91,-1
0.94,0.56,1
-0.69,0.18,1
0.76,-0.68,1
-0.3,-0.79,1
-0.82,0.39,1
-0.61,-0.92,1
-0.22,-0.91,1
0.58,-0.01,1
0.35,-0.7,1
-0.09,0.47,-1
-0.42,-0.3,1
0.42,-0.02,1
-0.24,0.39,-1
-0.65,-0.92,1
0.79,0.29,1
0.36,-0.64,1
-0.62,0.59,-1
0,0.78,-1
0.17,-0.47,1
0.47,-0.87,1
0.43,-0.7,1
0.89,0.49,1
-0.82,0.95,-1
-0.49,0.57,-1
-0.77,0.23,1
0.53,0.45,-1
-0.74,-0.12,1
-0.62,-0.32,1
0.35,-0.07,1
-0.76,-0.8,1
-0.05,-0.54,1
0.11,0.36,-1
0.83,-0.27,1
-1,0.43,1
0.03,0.14,-1
-0.56,0.29,1
-0.08,0.77,-1
0.91,-0.5,1
0.22,-0.26,1
0.63,0.43,1
-0.75,-0.12,1
-0.33,-0.38,1
0.93,0.7,1
-0.08,-0.66,1
0.67,0.26,1
0.68,-0.3,1
0.93,0.98,-1
-0.61,-0.76,1
-0.01,-0.52,1
-0.16,-0.77,1
-0.39,0.12,-1
0.36,0.41,-1
0.02,-0.4,1
-0.35,0.61,-1
0.75,-0.22,1
0.61,-0.96,1
-0.9,-0.61,1
-0.23,0.03,1
-0.12,-0.53,1
-0.92,0.29,1
-0.67,-0.87,1
-0.45,-0.77,1
0.5,-0.2,1
-0.24,0.8,-1
0.63,0.31,1
0.08,-0.02,-1
0.63,0.32,-1
-0.97,0.25,1
0.58,0.36,-1
0.91,-0.47,1
0.49,-0.78,1
0.67,-0.84,1
-0.38,-0.56,1
0.4,0.47,-1
-0.49,-0.98,1
0.99,0.41,1
0.98,-0.65,1
0.16,-0.51,1
0.52,0.39,-1
0,-0.45,1
-0.19,-0.27,1
0.42,0.5,-1
0.28,-0.68,1
-0.19,0.68,-1
0.54,-0.27,1
-0.9,0.2,1
0.41,-0.74,1
0.3,-0.38,1
0.46,-0.52,1
0.32,0.66,-1
1,0.87,1
-0.21,-0.41,1
-0.55,-0.95,1
0.63,-0.91,1
0.15,0.54,-1
-0.24,-0.89,1
-0.58,-0.1,1
0.21,-0.8,1
-0.98,-0.39,1
-0.25,-0.61,1
0.21,-0.85,1
0.97,-0.37,1
-0.8,0.03,1
-0.19,-0.52,1
0.48,-0.43,1
0.26,-0.26,1
-0.04,0.51,-1
0.27,0.63,-1
-0.03,-0.49,1
0.23,-0.04,-1
0.89,0.48,1
0.37,0.57,-1
-0.97,-0.02,1
0.34,0.71,-1
0.16,0.9,-1
0.46,0.97,-1
0.8,-0.25,1
-0.47,-0.76,1
-0.51,-0.89,1
0.42,0.52,-1
0.68,0.96,-1
0.21,1,-1
-0.1,0.75,-1
0.98,-0.22,1
0.85,-0.05,1
-0.59,0.87,-1
-0.62,0.06,1
-0.39,0.67,-1
-0.43,-0.94,1
-0.66,-0.02,1
-0.92,-0.18,1
0.44,0.09,1
0.12,0.49,-1
0.11,0.38,-1
0.68,-0.21,1
0.83,-0.85,1
-0.59,-0.56,1
-0.28,-0.93,1
-0.96,0.28,1
0.48,0.92,-1
0.15,-0.88,1
0.72,-0.31,1
0.67,0.51,1
0.54,-0.9,1
-0.33,-0.32,1
-0.94,-0.53,1
-0.72,-0.13,1
0.64,-0.64,1
-0.54,0.95,-1
0.61,-0.08,1
-0.99,-0.77,1
-0.55,-0.33,1
0.08,1,-1
-0.24,0.6,-1
-0.44,-0.99,1
-0.28,0.26,-1
0.81,-0.31,1
-0.49,0.87,-1
0.91,0.35,1
0.71,-0.03,1
0.01,0.33,-1
-0.09,0.64,-1
0.74,0.19,1
0.65,0.26,1
-0.61,0.94,-1
0.93,-0.3,1
0.2,0.97,-1
0.36,-0.99,1
0.99,-0.54,1
-0.21,-0.45,1
-0.5,-0.85,1
-0.07,-0.49,1
-0.18,-0.76,1
-0.39,0.93,-1
-0.86,0.69,1
0.46,-0.16,1
-1,0.19,1
0.72,-0.19,1
-0.38,-0.23,1
-0.74,0.7,-1
-0.22,0.41,-1
0.18,0.65,-1
-0.65,-0.74,1
0.54,0.16,1
-0.46,-0.55,1
0.44,-0.41,1
0.99,-0.45,1
0.83,-0.22,1
-0.89,-0.18,1
0.08,-0.72,1
0.14,0.8,-1
-0.47,-0.54,1
-0.24,0.75,-1
-0.84,0.92,-1
0.42,0.8,-1
0.98,0.24,1
-0.08,0.47,-1
-0.48,0.27,-1
-0.71,-0.71,1
0.04,0.26,-1
0.84,0.02,1
-0.83,-0.3,1
0.68,-0.56,1
-0.01,-0.04,1
0.06,0.85,-1
-0.28,0.27,-1
-0.96,0.75,1
0.98,-0.99,1
0.71,-0.46,1
0.75,-0.97,1
-0.18,0.81,-1
-0.8,-0.47,1
-0.38,-0.46,1
0.29,0.48,-1
-0.31,-0.75,1
0.18,0.42,-1
0,0.93,-1
-0.13,0.93,-1
0.97,-0.89,1
-0.16,0.28,-1
-0.72,0.78,-1
-0.55,-0.54,1
0.85,0.32,1
-0.48,-0.72,1
-0.89,0.57,1
0.47,0.18,1
0.92,0.93,1
0.87,0.21,1
0.32,0.51,-1
-0.65,-0.53,1
-0.95,-0.04,1
0.07,0.61,-1
-0.47,-0.41,1
-0.02,-0.1,1
-0.51,0.35,-1
-0.67,0.47,-1
0.74,-0.28,1
0.97,0.87,1
-0.68,-0.29,1
-0.42,-0.04,1
-0.37,-0.36,1
0.48,0.84,-1
-0.02,0.3,-1
0.32,-0.21,1
0.89,-0.31,1
0.69,0.93,-1
-0.5,-0.48,1
0.21,0.97,-1
-0.41,0.9,-1
0.69,0.47,-1
0.96,-0.06,1
-0.01,0.39,-1
0.6,-0.07,1
0.14,0.94,-1
0.24,-0.1,1
0.22,0.6,-1
0.42,-0.63,1
0.93,0.41,1
1,-0.38,1
-0.11,0.38,-1
-0.5,-0.19,1
0.84,0.43,1
0.29,-0.12,1
-0.53,-0.78,1
0.07,0.81,-1
-0.35,-0.33,1
-0.66,0.13,1
0.7,0.36,1
0.49,-0.59,1
-0.78,0.1,1
-0.87,0.43,1
-0.88,-0.92,1
-0.3,-0.83,1
-0.23,-0.31,1
-0.49,-0.27,1
-0.93,0.48,1
-0.04,0.06,-1
0.69,0.62,-1
-0.12,-0.34,1
-0.86,0.99,-1
-0.18,-0.91,1
0.09,-0.83,1
-0.84,0.4,1
0.2,-0.84,1
0.59,0.45,-1
-0.72,-0.41,1
0.29,-0.48,1
0.61,0.88,-1
0.5,0.06,1
0.07,0.86,-1
0.56,0.33,-1
0.21,-0.17,1
-0.4,-0.13,1
-0.03,-0.23,1
-0.44,-0.72,1
0.76,-0.06,1
-0.81,-0.86,1
-0.57,0.36,1
0.8,-0.59,1
0.94,0.11,1
-0.79,-0.62,1
0.16,0.65,-1
-0.55,-0.85,1
0.39,0.15,-1
0.42,-0.77,1
-0.47,0.06,1
-0.85,-0.32,1
0.82,0.18,1
-0.32,0.97,-1
0.73,0.97,-1
-0.31,0.77,-1
0.62,0.03,1
0.71,0.5,1
0.25,0.24,-1
0.77,0.97,-1
-0.15,0.06,-1
0.51,-0.26,1
-0.63,-0.91,1
-0.49,-0.89,1
0.56,0.46,-1
0.96,0.66,1
-0.47,0.34,-1
0.74,0.27,1
0.47,-0.72,1
-0.09,-0.83,1
0.94,0.52,1
-0.33,-0.71,1
0.96,0.07,1
0.26,-0.32,1
-0.33,-0.7,1
-0.8,0.26,1
-0.79,0.5,1
0.01,-0.68,1
0.26,0.73,-1
-0.61,-0.5,1
-0.78,-0.95,1
-0.6,0.61,-1
-0.23,0.39,-1
0.35,-0.27,1
0.55,0.72,-1
-0.69,-0.01,1
0.23,0.16,-1
-0.43,0.57,-1
-1,-0.16,1
0,0.05,-1
-0.67,-0.1,1
-0.22,0.09,-1
-0.79,-0.39,1
-0.19,0.38,-1
0.63,-0.32,1
0.26,-0.28,1
0.95,0.77,1
-0.94,-0.37,1
-0.09,0.43,-1
-0.08,-0.05,1
0.59,-0.3,1
0.13,-0.53,1
0.07,-0.72,1
0.59,0.72,-1
0.68,-0.1,1
0.63,-0.83,1
-0.93,0.26,1
0.59,0.41,1
0.64,1,-1
0.46,-0.82,1
0.61,-0.94,1
-0.94,-0.75,1
0,-0.67,1
-0.14,0.1,1
-0.57,-0.01,1
0.95,-1,1
0.43,0.58,-1
0.53,-0.26,1
-0.39,0.55,-1
0.07,0.21,-1
0.21,-0.81,1
0.72,-0.44,1
-0.55,-0.14,1
-0.02,-0.15,1
0.74,-0.88,1
0.23,0.66,-1
0.92,0.74,1
0.32,-0.24,1
-0.64,-0.86,1
0.08,0.43,-1
-0.65,0.1,1
1,-0.52,1
-0.25,-0.36,1
-0.76,-0.8,1
-0.53,-0.29,1
0.12,0.96,-1
-0.25,0.44,-1
-0.22,0.63,-1
-0.69,-0.24,1
-0.37,-0.48,1
-0.46,0.73,-1
0.88,0.6,1
-0.46,0.15,1
0.53,-0.06,1
-0.05,-0.1,1
-0.08,0.81,-1
-0.5,-0.96,1
0.18,0.11,-1
0.85,-0.27,1
-0.04,-0.44,1
-0.66,-0.09,1
0.61,-0.81,1
-0.19,-0.85,1
0.57,0.85,-1
0.38,0.64,-1
-0.82,0.21,1
0.84,0.53,1
-0.44,-0.35,1
0.62,0.15,1
-0.93,0.03,1
-0.33,0.14,-1
0.77,-0.67,1
1,-0.11,1
0.69,0.93,-1
0.82,-0.88,1
0.46,-0.6,1
-0.97,-0.9,1
-0.7,0.29,1
-0.36,0.51,-1
0.69,0.3,1
0.6,-0.31,1
0.9,-0.74,1
0.75,-0.43,1
0,-0.75,1
-0.33,0.72,-1
-0.89,0.39,1
0.83,-0.53,1
0.1,-0.28,1
-0.88,-0.33,1
0.34,-0.09,1
0.18,0.61,-1
0.6,-0.06,1
-0.32,0.78,-1
0.6,0.43,1
0.37,1,-1
-0.44,0.35,-1
-0.9,-0.96,1
0.45,0.51,-1
0.25,0.54,-1
-0.78,-0.3,1
0.89,0.47,1
-0.24,-0.04,1
-0.06,-0.54,1
-0.97,-0.72,1
0.48,-0.22,1
-0.73,0.25,1
0.64,-0.02,1
-0.31,-0.15,1
-0.31,0.15,1
0.71,-0.55,1
0.77,-0.62,1
0.08,-0.5,1
-0.83,-0.04,1
-0.1,-0.01,-1
0.11,0.08,-1
-0.05,0.23,-1
-0.71,-0.78,1
0.57,-0.53,1
0.39,0.83,-1
0.24,0.32,-1
0.8,0.95,-1
-0.91,-0.52,1
0.11,-0.29,1
-0.32,-0.01,1
0.25,0.66,-1
0.8,-0.45,1
-0.93,0.17,1
-0.95,-0.84,1
0.73,-0.71,1
0.22,-0.69,1
0.95,0.01,1
-0.41,-0.46,1
-0.46,0.78,-1
-0.54,-0.65,1
-0.23,0.13,-1
0.24,-0.85,1
0.81,-0.28,1
0.24,0.41,-1
0.11,0.23,-1
-0.39,0.21,1
-0.43,0.13,1
0.1,0.57,-1
-0.61,0.82,-1
0.97,-0.95,1
0.96,0.75,1
-0.14,-1,1
0.87,0.63,1
-0.48,0.55,-1
-0.03,0.05,1
-0.28,-0.52,1
-0.94,-0.78,1
0.78,0.63,1
-0.13,0.01,-1
-0.99,-0.27,1
-0.76,0.58,-1
-0.34,-0.67,1
-0.81,0.89,-1
0.82,0.86,-1
-0.81,-0.36,1
